Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130727/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.05
Liftedindex,3.50
LIFTcomputedusingvirtualtemperature,3.29
SWEATindex,69.39
Kindex,-20.60
Crosstotalsindex,19.20
Verticaltotalsindex,22.70
Totalstotalsindex,41.90
ConvectiveAvailablePotentialEnergy,6.87
CAPEusingvirtualtemperature,12.59
ConvectiveInhibition,-31.23
CINSusingvirtualtemperature,-24.34
EquilibrumLevel,829.26
EquilibrumLevelusingvirtualtemperature,823.76
LevelofFreeConvection,872.61
LFCTusingvirtualtemperature,882.04
BulkRichardsonNumber,8.18
BulkRichardsonNumberusingCAPV,14.99
Temp[K]oftheLiftedCondensationLevel,282.94
Pres[hPa]oftheLiftedCondensationLevel,930.49
Meanmixedlayerpotentialtemperature,288.84
Meanmixedlayermixingratio,8.25
1000hPato500hPathickness,5549.00
Precipitablewater[mm]forentiresounding,14.42
