Stationidentifier,YBBN
Stationnumber,94578
Observationtime,121216/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.33
Liftedindex,0.21
LIFTcomputedusingvirtualtemperature,-0.02
SWEATindex,42.99
Kindex,15.30
Crosstotalsindex,3.50
Verticaltotalsindex,27.50
Totalstotalsindex,31.00
ConvectiveAvailablePotentialEnergy,36.39
CAPEusingvirtualtemperature,48.70
ConvectiveInhibition,-279.27
CINSusingvirtualtemperature,-217.94
EquilibrumLevel,521.67
EquilibrumLevelusingvirtualtemperature,518.74
LevelofFreeConvection,647.04
LFCTusingvirtualtemperature,661.30
BulkRichardsonNumber,1.02
BulkRichardsonNumberusingCAPV,1.36
Temp[K]oftheLiftedCondensationLevel,287.34
Pres[hPa]oftheLiftedCondensationLevel,889.35
Meanmixedlayerpotentialtemperature,297.15
Meanmixedlayermixingratio,11.58
1000hPato500hPathickness,5694.00
Precipitablewater[mm]forentiresounding,33.17
