Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120307/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.73
Liftedindex,1.89
LIFTcomputedusingvirtualtemperature,1.43
SWEATindex,149.62
Kindex,27.30
Crosstotalsindex,19.50
Verticaltotalsindex,24.50
Totalstotalsindex,44.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.55
Pres[hPa]oftheLiftedCondensationLevel,895.30
Meanmixedlayerpotentialtemperature,295.76
Meanmixedlayermixingratio,10.92
1000hPato500hPathickness,5676.00
Precipitablewater[mm]forentiresounding,31.17
