Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100524/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.54
Liftedindex,6.88
LIFTcomputedusingvirtualtemperature,6.84
SWEATindex,143.59
Kindex,23.70
Crosstotalsindex,16.70
Verticaltotalsindex,19.10
Totalstotalsindex,35.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.63
Pres[hPa]oftheLiftedCondensationLevel,924.22
Meanmixedlayerpotentialtemperature,291.13
Meanmixedlayermixingratio,9.30
1000hPato500hPathickness,5605.00
Precipitablewater[mm]forentiresounding,30.18
