Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110905/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.62
Liftedindex,2.39
LIFTcomputedusingvirtualtemperature,2.16
SWEATindex,78.82
Kindex,-18.80
Crosstotalsindex,20.00
Verticaltotalsindex,22.30
Totalstotalsindex,42.30
ConvectiveAvailablePotentialEnergy,64.75
CAPEusingvirtualtemperature,84.39
ConvectiveInhibition,-4.92
CINSusingvirtualtemperature,-1.42
EquilibrumLevel,740.67
EquilibrumLevelusingvirtualtemperature,737.45
LevelofFreeConvection,921.12
LFCTusingvirtualtemperature,929.12
BulkRichardsonNumber,42.78
BulkRichardsonNumberusingCAPV,55.76
Temp[K]oftheLiftedCondensationLevel,284.04
Pres[hPa]oftheLiftedCondensationLevel,934.48
Meanmixedlayerpotentialtemperature,289.61
Meanmixedlayermixingratio,8.85
1000hPato500hPathickness,5530.00
Precipitablewater[mm]forentiresounding,19.03
