Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120114/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.20
Liftedindex,1.77
LIFTcomputedusingvirtualtemperature,1.36
SWEATindex,143.99
Kindex,26.80
Crosstotalsindex,20.80
Verticaltotalsindex,22.30
Totalstotalsindex,43.10
ConvectiveAvailablePotentialEnergy,3.14
CAPEusingvirtualtemperature,35.14
ConvectiveInhibition,-8.98
CINSusingvirtualtemperature,-4.52
EquilibrumLevel,669.31
EquilibrumLevelusingvirtualtemperature,583.37
LevelofFreeConvection,850.51
LFCTusingvirtualtemperature,854.75
BulkRichardsonNumber,0.14
BulkRichardsonNumberusingCAPV,1.62
Temp[K]oftheLiftedCondensationLevel,285.78
Pres[hPa]oftheLiftedCondensationLevel,884.79
Meanmixedlayerpotentialtemperature,295.96
Meanmixedlayermixingratio,10.49
1000hPato500hPathickness,5645.00
Precipitablewater[mm]forentiresounding,31.33
