Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130706/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,14.08
Liftedindex,14.07
LIFTcomputedusingvirtualtemperature,14.02
SWEATindex,93.98
Kindex,15.30
Crosstotalsindex,7.30
Verticaltotalsindex,19.30
Totalstotalsindex,26.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,275.43
Pres[hPa]oftheLiftedCondensationLevel,816.81
Meanmixedlayerpotentialtemperature,291.84
Meanmixedlayermixingratio,5.84
1000hPato500hPathickness,5626.00
Precipitablewater[mm]forentiresounding,16.28
