Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120204/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.21
Liftedindex,8.39
LIFTcomputedusingvirtualtemperature,7.98
SWEATindex,156.60
Kindex,19.90
Crosstotalsindex,12.50
Verticaltotalsindex,15.10
Totalstotalsindex,27.60
ConvectiveAvailablePotentialEnergy,0.30
CAPEusingvirtualtemperature,2.18
ConvectiveInhibition,-15.70
CINSusingvirtualtemperature,-10.23
EquilibrumLevel,815.94
EquilibrumLevelusingvirtualtemperature,811.47
LevelofFreeConvection,829.45
LFCTusingvirtualtemperature,841.37
BulkRichardsonNumber,0.02
BulkRichardsonNumberusingCAPV,0.12
Temp[K]oftheLiftedCondensationLevel,287.46
Pres[hPa]oftheLiftedCondensationLevel,880.24
Meanmixedlayerpotentialtemperature,298.16
Meanmixedlayermixingratio,11.80
1000hPato500hPathickness,5747.00
Precipitablewater[mm]forentiresounding,31.31
