Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130210/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.75
Liftedindex,4.84
LIFTcomputedusingvirtualtemperature,4.44
SWEATindex,140.19
Kindex,20.30
Crosstotalsindex,15.50
Verticaltotalsindex,19.70
Totalstotalsindex,35.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.60
Pres[hPa]oftheLiftedCondensationLevel,876.22
Meanmixedlayerpotentialtemperature,296.60
Meanmixedlayermixingratio,10.48
1000hPato500hPathickness,5700.00
Precipitablewater[mm]forentiresounding,25.92
