Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150515/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.25
Liftedindex,12.03
LIFTcomputedusingvirtualtemperature,11.91
SWEATindex,215.42
Kindex,-7.90
Crosstotalsindex,17.10
Verticaltotalsindex,23.10
Totalstotalsindex,40.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,274.73
Pres[hPa]oftheLiftedCondensationLevel,847.96
Meanmixedlayerpotentialtemperature,287.99
Meanmixedlayermixingratio,5.11
1000hPato500hPathickness,5562.00
Precipitablewater[mm]forentiresounding,13.85
