Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111019/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.47
Liftedindex,5.16
LIFTcomputedusingvirtualtemperature,5.03
SWEATindex,89.39
Kindex,-3.20
Crosstotalsindex,18.80
Verticaltotalsindex,21.10
Totalstotalsindex,39.90
ConvectiveAvailablePotentialEnergy,7.47
CAPEusingvirtualtemperature,12.65
ConvectiveInhibition,-12.78
CINSusingvirtualtemperature,-8.57
EquilibrumLevel,790.71
EquilibrumLevelusingvirtualtemperature,790.48
LevelofFreeConvection,889.69
LFCTusingvirtualtemperature,896.25
BulkRichardsonNumber,27.34
BulkRichardsonNumberusingCAPV,46.32
Temp[K]oftheLiftedCondensationLevel,282.93
Pres[hPa]oftheLiftedCondensationLevel,920.56
Meanmixedlayerpotentialtemperature,289.72
Meanmixedlayermixingratio,8.33
1000hPato500hPathickness,5568.00
Precipitablewater[mm]forentiresounding,19.61
