Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140816/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.43
Liftedindex,4.10
LIFTcomputedusingvirtualtemperature,4.15
SWEATindex,167.99
Kindex,29.30
Crosstotalsindex,22.70
Verticaltotalsindex,22.90
Totalstotalsindex,45.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.04
ConvectiveInhibition,-33.65
CINSusingvirtualtemperature,-33.12
EquilibrumLevel,733.73
EquilibrumLevelusingvirtualtemperature,732.91
LevelofFreeConvection,736.27
LFCTusingvirtualtemperature,740.75
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,285.39
Pres[hPa]oftheLiftedCondensationLevel,969.21
Meanmixedlayerpotentialtemperature,287.97
Meanmixedlayermixingratio,9.33
1000hPato500hPathickness,5555.00
Precipitablewater[mm]forentiresounding,32.51
