Stationidentifier,YBBN
Stationnumber,94578
Observationtime,111117/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.05
Liftedindex,2.57
LIFTcomputedusingvirtualtemperature,2.13
SWEATindex,75.20
Kindex,4.70
Crosstotalsindex,12.10
Verticaltotalsindex,24.10
Totalstotalsindex,36.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.25
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-13.75
EquilibrumLevelusingvirtualtemperature,863.54
LFCTusingvirtualtemperature,871.46
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,1.07
Temp[K]oftheLiftedCondensationLevel,286.89
Pres[hPa]oftheLiftedCondensationLevel,895.70
Meanmixedlayerpotentialtemperature,296.08
Meanmixedlayermixingratio,11.17
1000hPato500hPathickness,5703.00
Precipitablewater[mm]forentiresounding,24.68
