Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150326/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.45
Liftedindex,-1.18
LIFTcomputedusingvirtualtemperature,-1.97
SWEATindex,203.62
Kindex,32.00
Crosstotalsindex,19.40
Verticaltotalsindex,23.30
Totalstotalsindex,42.70
ConvectiveAvailablePotentialEnergy,562.81
CAPEusingvirtualtemperature,731.00
ConvectiveInhibition,-54.31
CINSusingvirtualtemperature,-26.33
EquilibrumLevel,245.52
EquilibrumLevelusingvirtualtemperature,245.03
LevelofFreeConvection,820.82
LFCTusingvirtualtemperature,832.73
BulkRichardsonNumber,127.49
BulkRichardsonNumberusingCAPV,165.59
Temp[K]oftheLiftedCondensationLevel,293.34
Pres[hPa]oftheLiftedCondensationLevel,944.49
Meanmixedlayerpotentialtemperature,298.18
Meanmixedlayermixingratio,16.06
1000hPato500hPathickness,5756.00
Precipitablewater[mm]forentiresounding,40.28
