Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150424/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.86
Liftedindex,8.93
LIFTcomputedusingvirtualtemperature,9.17
SWEATindex,125.20
Kindex,-7.30
Crosstotalsindex,13.10
Verticaltotalsindex,19.10
Totalstotalsindex,32.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.44
Pres[hPa]oftheLiftedCondensationLevel,880.09
Meanmixedlayerpotentialtemperature,294.00
Meanmixedlayermixingratio,9.03
1000hPato500hPathickness,5687.00
Precipitablewater[mm]forentiresounding,24.85
