Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150904/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.49
Liftedindex,11.70
LIFTcomputedusingvirtualtemperature,11.57
SWEATindex,266.70
Kindex,-1.40
Crosstotalsindex,16.60
Verticaltotalsindex,21.50
Totalstotalsindex,38.10
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,274.06
Pres[hPa]oftheLiftedCondensationLevel,824.93
Meanmixedlayerpotentialtemperature,289.56
Meanmixedlayermixingratio,4.99
1000hPato500hPathickness,5586.00
Precipitablewater[mm]forentiresounding,12.02
