Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160516/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,18.33
Liftedindex,11.46
LIFTcomputedusingvirtualtemperature,11.44
SWEATindex,60.00
Kindex,-13.90
Crosstotalsindex,-16.10
Verticaltotalsindex,22.90
Totalstotalsindex,6.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.20
Pres[hPa]oftheLiftedCondensationLevel,869.87
Meanmixedlayerpotentialtemperature,292.64
Meanmixedlayermixingratio,7.86
1000hPato500hPathickness,5703.00
Precipitablewater[mm]forentiresounding,16.32
