Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100306/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.49
Liftedindex,0.65
LIFTcomputedusingvirtualtemperature,0.56
SWEATindex,223.98
Kindex,33.30
Crosstotalsindex,18.30
Verticaltotalsindex,19.70
Totalstotalsindex,38.00
ConvectiveAvailablePotentialEnergy,49.73
CAPEusingvirtualtemperature,73.74
ConvectiveInhibition,-0.59
CINSusingvirtualtemperature,-0.03
EquilibrumLevel,704.50
EquilibrumLevelusingvirtualtemperature,704.09
LevelofFreeConvection,937.48
LFCTusingvirtualtemperature,946.42
BulkRichardsonNumber,2.18
BulkRichardsonNumberusingCAPV,3.23
Temp[K]oftheLiftedCondensationLevel,293.61
Pres[hPa]oftheLiftedCondensationLevel,951.82
Meanmixedlayerpotentialtemperature,297.79
Meanmixedlayermixingratio,16.20
1000hPato500hPathickness,5770.00
Precipitablewater[mm]forentiresounding,55.97
