Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150419/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.64
Liftedindex,1.81
LIFTcomputedusingvirtualtemperature,1.31
SWEATindex,141.18
Kindex,10.50
Crosstotalsindex,15.90
Verticaltotalsindex,22.90
Totalstotalsindex,38.80
ConvectiveAvailablePotentialEnergy,7.97
CAPEusingvirtualtemperature,34.44
ConvectiveInhibition,-60.88
CINSusingvirtualtemperature,-39.45
EquilibrumLevel,744.83
EquilibrumLevelusingvirtualtemperature,617.43
LevelofFreeConvection,801.73
LFCTusingvirtualtemperature,814.37
BulkRichardsonNumber,0.39
BulkRichardsonNumberusingCAPV,1.67
Temp[K]oftheLiftedCondensationLevel,290.08
Pres[hPa]oftheLiftedCondensationLevel,942.54
Meanmixedlayerpotentialtemperature,295.04
Meanmixedlayermixingratio,13.06
1000hPato500hPathickness,5692.00
Precipitablewater[mm]forentiresounding,32.32
