Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130815/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.32
Liftedindex,8.18
LIFTcomputedusingvirtualtemperature,8.02
SWEATindex,224.40
Kindex,-22.70
Crosstotalsindex,9.70
Verticaltotalsindex,24.70
Totalstotalsindex,34.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,271.72
Pres[hPa]oftheLiftedCondensationLevel,763.80
Meanmixedlayerpotentialtemperature,293.48
Meanmixedlayermixingratio,4.60
1000hPato500hPathickness,5572.00
Precipitablewater[mm]forentiresounding,8.10
