Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100810/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.45
Liftedindex,2.34
LIFTcomputedusingvirtualtemperature,2.39
SWEATindex,212.61
Kindex,30.60
Crosstotalsindex,21.40
Verticaltotalsindex,21.70
Totalstotalsindex,43.10
ConvectiveAvailablePotentialEnergy,64.43
CAPEusingvirtualtemperature,74.23
ConvectiveInhibition,-6.12
CINSusingvirtualtemperature,-5.85
EquilibrumLevel,641.24
EquilibrumLevelusingvirtualtemperature,638.96
LevelofFreeConvection,902.36
LFCTusingvirtualtemperature,903.43
BulkRichardsonNumber,2.26
BulkRichardsonNumberusingCAPV,2.60
Temp[K]oftheLiftedCondensationLevel,288.63
Pres[hPa]oftheLiftedCondensationLevel,970.74
Meanmixedlayerpotentialtemperature,291.10
Meanmixedlayermixingratio,11.52
1000hPato500hPathickness,5605.00
Precipitablewater[mm]forentiresounding,40.16
