Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100916/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,17.67
Liftedindex,17.27
LIFTcomputedusingvirtualtemperature,17.53
SWEATindex,80.98
Kindex,-11.90
Crosstotalsindex,-0.30
Verticaltotalsindex,18.70
Totalstotalsindex,18.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,272.35
Pres[hPa]oftheLiftedCondensationLevel,788.91
Meanmixedlayerpotentialtemperature,291.46
Meanmixedlayermixingratio,4.65
1000hPato500hPathickness,5632.00
Precipitablewater[mm]forentiresounding,18.84
