Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110321/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.10
Liftedindex,0.79
LIFTcomputedusingvirtualtemperature,-0.01
SWEATindex,203.57
Kindex,29.20
Crosstotalsindex,18.60
Verticaltotalsindex,21.90
Totalstotalsindex,40.50
ConvectiveAvailablePotentialEnergy,26.86
CAPEusingvirtualtemperature,61.98
ConvectiveInhibition,-178.43
CINSusingvirtualtemperature,-127.00
EquilibrumLevel,261.56
EquilibrumLevelusingvirtualtemperature,261.41
LevelofFreeConvection,615.60
LFCTusingvirtualtemperature,637.71
BulkRichardsonNumber,2.89
BulkRichardsonNumberusingCAPV,6.67
Temp[K]oftheLiftedCondensationLevel,293.21
Pres[hPa]oftheLiftedCondensationLevel,943.69
Meanmixedlayerpotentialtemperature,298.12
Meanmixedlayermixingratio,15.93
1000hPato500hPathickness,5784.00
Precipitablewater[mm]forentiresounding,44.78
