Stationidentifier,YBBN
Stationnumber,94578
Observationtime,101010/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.47
Liftedindex,2.82
LIFTcomputedusingvirtualtemperature,2.58
SWEATindex,179.61
Kindex,30.20
Crosstotalsindex,22.40
Verticaltotalsindex,23.50
Totalstotalsindex,45.90
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,287.64
Pres[hPa]oftheLiftedCondensationLevel,982.23
Meanmixedlayerpotentialtemperature,289.13
Meanmixedlayermixingratio,10.68
1000hPato500hPathickness,5596.00
Precipitablewater[mm]forentiresounding,33.39
