Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100724/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.06
Liftedindex,12.32
LIFTcomputedusingvirtualtemperature,12.22
SWEATindex,122.79
Kindex,-19.50
Crosstotalsindex,16.10
Verticaltotalsindex,18.10
Totalstotalsindex,34.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.62
Pres[hPa]oftheLiftedCondensationLevel,921.36
Meanmixedlayerpotentialtemperature,287.28
Meanmixedlayermixingratio,7.10
1000hPato500hPathickness,5538.00
Precipitablewater[mm]forentiresounding,21.52
