Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140326/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.91
Liftedindex,0.63
LIFTcomputedusingvirtualtemperature,0.58
SWEATindex,184.02
Kindex,25.00
Crosstotalsindex,19.00
Verticaltotalsindex,21.50
Totalstotalsindex,40.50
ConvectiveAvailablePotentialEnergy,16.34
CAPEusingvirtualtemperature,52.78
ConvectiveInhibition,-7.74
CINSusingvirtualtemperature,-3.21
EquilibrumLevel,635.11
EquilibrumLevelusingvirtualtemperature,628.57
LevelofFreeConvection,874.04
LFCTusingvirtualtemperature,887.24
BulkRichardsonNumber,1.03
BulkRichardsonNumberusingCAPV,3.32
Temp[K]oftheLiftedCondensationLevel,289.57
Pres[hPa]oftheLiftedCondensationLevel,915.50
Meanmixedlayerpotentialtemperature,296.98
Meanmixedlayermixingratio,13.01
1000hPato500hPathickness,5702.00
Precipitablewater[mm]forentiresounding,42.95
