Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110114/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,11.58
Liftedindex,8.21
LIFTcomputedusingvirtualtemperature,7.73
SWEATindex,146.58
Kindex,-24.80
Crosstotalsindex,11.20
Verticaltotalsindex,14.90
Totalstotalsindex,26.10
ConvectiveAvailablePotentialEnergy,28.03
CAPEusingvirtualtemperature,39.99
ConvectiveInhibition,-16.70
CINSusingvirtualtemperature,-8.57
EquilibrumLevel,775.98
EquilibrumLevelusingvirtualtemperature,772.05
LevelofFreeConvection,848.36
LFCTusingvirtualtemperature,861.92
BulkRichardsonNumber,13.39
BulkRichardsonNumberusingCAPV,19.11
Temp[K]oftheLiftedCondensationLevel,288.17
Pres[hPa]oftheLiftedCondensationLevel,896.77
Meanmixedlayerpotentialtemperature,297.29
Meanmixedlayermixingratio,12.13
1000hPato500hPathickness,5769.00
Precipitablewater[mm]forentiresounding,27.53
