Stationidentifier,YBBN
Stationnumber,94578
Observationtime,121119/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.35
Liftedindex,-4.97
LIFTcomputedusingvirtualtemperature,-5.61
SWEATindex,71.99
Kindex,-14.90
Crosstotalsindex,10.90
Verticaltotalsindex,28.90
Totalstotalsindex,39.80
ConvectiveAvailablePotentialEnergy,1505.91
CAPEusingvirtualtemperature,1726.46
ConvectiveInhibition,-91.92
CINSusingvirtualtemperature,-46.22
EquilibrumLevel,242.73
EquilibrumLevelusingvirtualtemperature,242.48
LevelofFreeConvection,816.89
LFCTusingvirtualtemperature,845.06
BulkRichardsonNumber,35.41
BulkRichardsonNumberusingCAPV,40.60
Temp[K]oftheLiftedCondensationLevel,290.81
Pres[hPa]oftheLiftedCondensationLevel,924.48
Meanmixedlayerpotentialtemperature,297.42
Meanmixedlayermixingratio,13.98
1000hPato500hPathickness,5660.00
Precipitablewater[mm]forentiresounding,19.85
