Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110322/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.74
Liftedindex,-1.95
LIFTcomputedusingvirtualtemperature,-2.78
SWEATindex,198.38
Kindex,19.30
Crosstotalsindex,18.10
Verticaltotalsindex,24.10
Totalstotalsindex,42.20
ConvectiveAvailablePotentialEnergy,452.99
CAPEusingvirtualtemperature,581.31
ConvectiveInhibition,-75.47
CINSusingvirtualtemperature,-48.68
EquilibrumLevel,216.71
EquilibrumLevelusingvirtualtemperature,216.10
LevelofFreeConvection,800.50
LFCTusingvirtualtemperature,819.22
BulkRichardsonNumber,26.11
BulkRichardsonNumberusingCAPV,33.51
Temp[K]oftheLiftedCondensationLevel,294.12
Pres[hPa]oftheLiftedCondensationLevel,932.00
Meanmixedlayerpotentialtemperature,300.11
Meanmixedlayermixingratio,17.10
1000hPato500hPathickness,5810.00
Precipitablewater[mm]forentiresounding,40.75
