Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140822/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.29
Liftedindex,2.20
LIFTcomputedusingvirtualtemperature,2.19
SWEATindex,110.81
Kindex,26.90
Crosstotalsindex,21.90
Verticaltotalsindex,24.50
Totalstotalsindex,46.40
ConvectiveAvailablePotentialEnergy,17.04
CAPEusingvirtualtemperature,23.69
ConvectiveInhibition,-12.52
CINSusingvirtualtemperature,-8.77
EquilibrumLevel,679.10
EquilibrumLevelusingvirtualtemperature,676.48
LevelofFreeConvection,899.63
LFCTusingvirtualtemperature,903.24
BulkRichardsonNumber,0.82
BulkRichardsonNumberusingCAPV,1.14
Temp[K]oftheLiftedCondensationLevel,284.88
Pres[hPa]oftheLiftedCondensationLevel,969.67
Meanmixedlayerpotentialtemperature,287.41
Meanmixedlayermixingratio,9.02
1000hPato500hPathickness,5513.00
Precipitablewater[mm]forentiresounding,27.93
