Stationidentifier,YBBN
Stationnumber,94578
Observationtime,141010/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.94
Liftedindex,7.55
LIFTcomputedusingvirtualtemperature,7.32
SWEATindex,95.38
Kindex,-11.70
Crosstotalsindex,15.30
Verticaltotalsindex,18.10
Totalstotalsindex,33.40
ConvectiveAvailablePotentialEnergy,2.02
CAPEusingvirtualtemperature,3.35
ConvectiveInhibition,-6.94
CINSusingvirtualtemperature,-3.69
EquilibrumLevel,848.59
EquilibrumLevelusingvirtualtemperature,838.89
LevelofFreeConvection,852.57
LFCTusingvirtualtemperature,866.48
BulkRichardsonNumber,0.09
BulkRichardsonNumberusingCAPV,0.16
Temp[K]oftheLiftedCondensationLevel,283.40
Pres[hPa]oftheLiftedCondensationLevel,895.72
Meanmixedlayerpotentialtemperature,292.47
Meanmixedlayermixingratio,8.84
1000hPato500hPathickness,5633.00
Precipitablewater[mm]forentiresounding,21.23
