Stationidentifier,YBBN
Stationnumber,94578
Observationtime,121028/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.81
Liftedindex,5.25
LIFTcomputedusingvirtualtemperature,5.36
SWEATindex,174.58
Kindex,24.00
Crosstotalsindex,19.00
Verticaltotalsindex,21.70
Totalstotalsindex,40.70
ConvectiveAvailablePotentialEnergy,1.43
CAPEusingvirtualtemperature,3.20
ConvectiveInhibition,-10.18
CINSusingvirtualtemperature,-6.76
EquilibrumLevel,807.06
EquilibrumLevelusingvirtualtemperature,805.45
LevelofFreeConvection,831.12
LFCTusingvirtualtemperature,839.17
BulkRichardsonNumber,0.02
BulkRichardsonNumberusingCAPV,0.04
Temp[K]oftheLiftedCondensationLevel,280.62
Pres[hPa]oftheLiftedCondensationLevel,871.05
Meanmixedlayerpotentialtemperature,291.92
Meanmixedlayermixingratio,7.51
1000hPato500hPathickness,5592.00
Precipitablewater[mm]forentiresounding,29.17
