Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110128/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.68
Liftedindex,3.60
LIFTcomputedusingvirtualtemperature,3.06
SWEATindex,107.01
Kindex,19.70
Crosstotalsindex,8.70
Verticaltotalsindex,24.70
Totalstotalsindex,33.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,290.00
Pres[hPa]oftheLiftedCondensationLevel,913.45
Meanmixedlayerpotentialtemperature,297.62
Meanmixedlayermixingratio,13.42
1000hPato500hPathickness,5779.00
Precipitablewater[mm]forentiresounding,40.04
