Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130316/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.97
Liftedindex,3.21
LIFTcomputedusingvirtualtemperature,2.64
SWEATindex,144.61
Kindex,-12.10
Crosstotalsindex,15.10
Verticaltotalsindex,22.10
Totalstotalsindex,37.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,3.66
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
EquilibrumLevelusingvirtualtemperature,891.07
LFCTusingvirtualtemperature,897.34
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,5.44
Temp[K]oftheLiftedCondensationLevel,288.67
Pres[hPa]oftheLiftedCondensationLevel,899.52
Meanmixedlayerpotentialtemperature,297.54
Meanmixedlayermixingratio,12.49
1000hPato500hPathickness,5737.00
Precipitablewater[mm]forentiresounding,25.19
