Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150327/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-1.10
Liftedindex,-1.20
LIFTcomputedusingvirtualtemperature,-1.55
SWEATindex,228.42
Kindex,30.80
Crosstotalsindex,22.40
Verticaltotalsindex,23.10
Totalstotalsindex,45.50
ConvectiveAvailablePotentialEnergy,625.56
CAPEusingvirtualtemperature,754.78
ConvectiveInhibition,-45.86
CINSusingvirtualtemperature,-36.96
EquilibrumLevel,234.83
EquilibrumLevelusingvirtualtemperature,234.53
LevelofFreeConvection,796.40
LFCTusingvirtualtemperature,803.59
BulkRichardsonNumber,69.32
BulkRichardsonNumberusingCAPV,83.64
Temp[K]oftheLiftedCondensationLevel,292.96
Pres[hPa]oftheLiftedCondensationLevel,943.90
Meanmixedlayerpotentialtemperature,297.84
Meanmixedlayermixingratio,15.68
1000hPato500hPathickness,5737.00
Precipitablewater[mm]forentiresounding,48.47
