Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110417/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.32
Liftedindex,1.84
LIFTcomputedusingvirtualtemperature,1.57
SWEATindex,166.41
Kindex,29.50
Crosstotalsindex,21.90
Verticaltotalsindex,24.10
Totalstotalsindex,46.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.24
Pres[hPa]oftheLiftedCondensationLevel,929.78
Meanmixedlayerpotentialtemperature,292.27
Meanmixedlayermixingratio,10.30
1000hPato500hPathickness,5615.00
Precipitablewater[mm]forentiresounding,33.88
