Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130415/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.70
Liftedindex,-0.91
LIFTcomputedusingvirtualtemperature,-1.02
SWEATindex,163.41
Kindex,6.90
Crosstotalsindex,22.30
Verticaltotalsindex,25.70
Totalstotalsindex,48.00
ConvectiveAvailablePotentialEnergy,89.71
CAPEusingvirtualtemperature,120.64
ConvectiveInhibition,-58.34
CINSusingvirtualtemperature,-39.30
EquilibrumLevel,490.05
EquilibrumLevelusingvirtualtemperature,489.28
LevelofFreeConvection,799.63
LFCTusingvirtualtemperature,811.75
BulkRichardsonNumber,9.28
BulkRichardsonNumberusingCAPV,12.47
Temp[K]oftheLiftedCondensationLevel,288.53
Pres[hPa]oftheLiftedCondensationLevel,935.66
Meanmixedlayerpotentialtemperature,294.09
Meanmixedlayermixingratio,11.93
1000hPato500hPathickness,5648.00
Precipitablewater[mm]forentiresounding,31.43
