Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130504/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,17.24
Liftedindex,8.60
LIFTcomputedusingvirtualtemperature,8.33
SWEATindex,152.81
Kindex,-39.70
Crosstotalsindex,-13.50
Verticaltotalsindex,23.50
Totalstotalsindex,10.00
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,282.90
Pres[hPa]oftheLiftedCondensationLevel,893.64
Meanmixedlayerpotentialtemperature,292.15
Meanmixedlayermixingratio,8.57
1000hPato500hPathickness,5666.00
Precipitablewater[mm]forentiresounding,13.44
