Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100416/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.24
Liftedindex,1.87
LIFTcomputedusingvirtualtemperature,1.50
SWEATindex,173.39
Kindex,31.60
Crosstotalsindex,22.40
Verticaltotalsindex,22.70
Totalstotalsindex,45.10
ConvectiveAvailablePotentialEnergy,1.48
CAPEusingvirtualtemperature,3.51
ConvectiveInhibition,-24.54
CINSusingvirtualtemperature,-20.81
EquilibrumLevel,651.73
EquilibrumLevelusingvirtualtemperature,650.67
LevelofFreeConvection,869.36
LFCTusingvirtualtemperature,870.88
BulkRichardsonNumber,0.27
BulkRichardsonNumberusingCAPV,0.65
Temp[K]oftheLiftedCondensationLevel,288.53
Pres[hPa]oftheLiftedCondensationLevel,970.08
Meanmixedlayerpotentialtemperature,291.06
Meanmixedlayermixingratio,11.47
1000hPato500hPathickness,5621.00
Precipitablewater[mm]forentiresounding,33.90
