Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110213/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.18
Liftedindex,0.68
LIFTcomputedusingvirtualtemperature,0.29
SWEATindex,169.19
Kindex,5.60
Crosstotalsindex,17.80
Verticaltotalsindex,21.10
Totalstotalsindex,38.90
ConvectiveAvailablePotentialEnergy,30.61
CAPEusingvirtualtemperature,98.92
ConvectiveInhibition,-2.44
CINSusingvirtualtemperature,-1.41
EquilibrumLevel,296.07
EquilibrumLevelusingvirtualtemperature,295.77
LevelofFreeConvection,917.81
LFCTusingvirtualtemperature,923.16
BulkRichardsonNumber,12.80
BulkRichardsonNumberusingCAPV,41.38
Temp[K]oftheLiftedCondensationLevel,291.32
Pres[hPa]oftheLiftedCondensationLevel,925.46
Meanmixedlayerpotentialtemperature,297.85
Meanmixedlayermixingratio,14.41
1000hPato500hPathickness,5729.00
Precipitablewater[mm]forentiresounding,35.91
