Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130726/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.90
Liftedindex,4.61
LIFTcomputedusingvirtualtemperature,4.41
SWEATindex,101.61
Kindex,1.90
Crosstotalsindex,22.70
Verticaltotalsindex,23.10
Totalstotalsindex,45.80
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.90
Pres[hPa]oftheLiftedCondensationLevel,958.64
Meanmixedlayerpotentialtemperature,287.36
Meanmixedlayermixingratio,8.53
1000hPato500hPathickness,5541.00
Precipitablewater[mm]forentiresounding,20.55
