Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110519/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,2.64
Liftedindex,0.18
LIFTcomputedusingvirtualtemperature,-0.31
SWEATindex,160.00
Kindex,-2.40
Crosstotalsindex,21.00
Verticaltotalsindex,23.10
Totalstotalsindex,44.10
ConvectiveAvailablePotentialEnergy,16.11
CAPEusingvirtualtemperature,68.52
ConvectiveInhibition,-27.46
CINSusingvirtualtemperature,-22.69
EquilibrumLevel,409.01
EquilibrumLevelusingvirtualtemperature,408.23
LevelofFreeConvection,869.29
LFCTusingvirtualtemperature,882.42
BulkRichardsonNumber,2.19
BulkRichardsonNumberusingCAPV,9.31
Temp[K]oftheLiftedCondensationLevel,289.69
Pres[hPa]oftheLiftedCondensationLevel,956.37
Meanmixedlayerpotentialtemperature,293.42
Meanmixedlayermixingratio,12.55
1000hPato500hPathickness,5649.00
Precipitablewater[mm]forentiresounding,27.69
