Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160901/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.55
Liftedindex,2.57
LIFTcomputedusingvirtualtemperature,2.55
SWEATindex,127.41
Kindex,1.40
Crosstotalsindex,20.20
Verticaltotalsindex,22.70
Totalstotalsindex,42.90
ConvectiveAvailablePotentialEnergy,0.71
CAPEusingvirtualtemperature,2.26
ConvectiveInhibition,-45.68
CINSusingvirtualtemperature,-33.07
EquilibrumLevel,826.22
EquilibrumLevelusingvirtualtemperature,824.87
LevelofFreeConvection,845.14
LFCTusingvirtualtemperature,853.70
BulkRichardsonNumber,0.05
BulkRichardsonNumberusingCAPV,0.16
Temp[K]oftheLiftedCondensationLevel,285.46
Pres[hPa]oftheLiftedCondensationLevel,919.21
Meanmixedlayerpotentialtemperature,292.42
Meanmixedlayermixingratio,9.89
1000hPato500hPathickness,5627.00
Precipitablewater[mm]forentiresounding,25.10
