Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140313/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.61
Liftedindex,2.57
LIFTcomputedusingvirtualtemperature,2.29
SWEATindex,148.80
Kindex,-9.60
Crosstotalsindex,19.20
Verticaltotalsindex,21.50
Totalstotalsindex,40.70
ConvectiveAvailablePotentialEnergy,18.85
CAPEusingvirtualtemperature,27.22
ConvectiveInhibition,-23.09
CINSusingvirtualtemperature,-12.67
EquilibrumLevel,771.92
EquilibrumLevelusingvirtualtemperature,768.13
LevelofFreeConvection,848.34
LFCTusingvirtualtemperature,856.53
BulkRichardsonNumber,2.53
BulkRichardsonNumberusingCAPV,3.65
Temp[K]oftheLiftedCondensationLevel,286.01
Pres[hPa]oftheLiftedCondensationLevel,887.11
Meanmixedlayerpotentialtemperature,295.98
Meanmixedlayermixingratio,10.63
1000hPato500hPathickness,5671.00
Precipitablewater[mm]forentiresounding,25.15
