Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120522/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.39
Liftedindex,0.33
LIFTcomputedusingvirtualtemperature,0.19
SWEATindex,70.98
Kindex,1.50
Crosstotalsindex,16.70
Verticaltotalsindex,27.70
Totalstotalsindex,44.40
ConvectiveAvailablePotentialEnergy,9.10
CAPEusingvirtualtemperature,16.45
ConvectiveInhibition,-97.29
CINSusingvirtualtemperature,-75.65
EquilibrumLevel,705.10
EquilibrumLevelusingvirtualtemperature,509.37
LevelofFreeConvection,763.30
LFCTusingvirtualtemperature,782.16
BulkRichardsonNumber,0.30
BulkRichardsonNumberusingCAPV,0.55
Temp[K]oftheLiftedCondensationLevel,282.61
Pres[hPa]oftheLiftedCondensationLevel,899.92
Meanmixedlayerpotentialtemperature,291.27
Meanmixedlayermixingratio,8.34
1000hPato500hPathickness,5552.00
Precipitablewater[mm]forentiresounding,21.32
