Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140805/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.84
Liftedindex,6.20
LIFTcomputedusingvirtualtemperature,6.07
SWEATindex,77.81
Kindex,1.40
Crosstotalsindex,20.20
Verticaltotalsindex,22.50
Totalstotalsindex,42.70
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.67
Pres[hPa]oftheLiftedCondensationLevel,928.66
Meanmixedlayerpotentialtemperature,286.68
Meanmixedlayermixingratio,7.06
1000hPato500hPathickness,5491.00
Precipitablewater[mm]forentiresounding,16.70
