Stationidentifier,YBBN
Stationnumber,94578
Observationtime,110310/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,5.80
Liftedindex,2.97
LIFTcomputedusingvirtualtemperature,2.97
Kindex,-19.30
Crosstotalsindex,17.30
Verticaltotalsindex,20.70
Totalstotalsindex,38.00
ConvectiveAvailablePotentialEnergy,12.17
CAPEusingvirtualtemperature,20.45
ConvectiveInhibition,-13.24
CINSusingvirtualtemperature,-7.59
EquilibrumLevel,768.52
EquilibrumLevelusingvirtualtemperature,766.90
LevelofFreeConvection,836.77
LFCTusingvirtualtemperature,853.63
Temp[K]oftheLiftedCondensationLevel,287.60
Pres[hPa]oftheLiftedCondensationLevel,900.57
Meanmixedlayerpotentialtemperature,296.35
Meanmixedlayermixingratio,11.63
1000hPato500hPathickness,5702.00
Precipitablewater[mm]forentiresounding,30.08
