Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140730/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,16.25
Liftedindex,15.47
LIFTcomputedusingvirtualtemperature,15.37
SWEATindex,58.00
Kindex,-41.70
Crosstotalsindex,-12.90
Verticaltotalsindex,24.10
Totalstotalsindex,11.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,269.84
Pres[hPa]oftheLiftedCondensationLevel,781.73
Meanmixedlayerpotentialtemperature,289.53
Meanmixedlayermixingratio,3.90
1000hPato500hPathickness,5617.00
Precipitablewater[mm]forentiresounding,5.81
