Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160614/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.36
Liftedindex,2.92
LIFTcomputedusingvirtualtemperature,2.86
SWEATindex,104.42
Kindex,-17.80
Crosstotalsindex,19.20
Verticaltotalsindex,22.50
Totalstotalsindex,41.70
ConvectiveAvailablePotentialEnergy,13.35
CAPEusingvirtualtemperature,27.41
ConvectiveInhibition,-25.27
CINSusingvirtualtemperature,-19.93
EquilibrumLevel,788.68
EquilibrumLevelusingvirtualtemperature,777.11
LevelofFreeConvection,874.13
LFCTusingvirtualtemperature,892.85
BulkRichardsonNumber,23.73
BulkRichardsonNumberusingCAPV,48.74
Temp[K]oftheLiftedCondensationLevel,284.84
Pres[hPa]oftheLiftedCondensationLevel,937.63
Meanmixedlayerpotentialtemperature,290.14
Meanmixedlayermixingratio,9.31
1000hPato500hPathickness,5567.00
Precipitablewater[mm]forentiresounding,21.47
