Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100614/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.94
Liftedindex,1.26
LIFTcomputedusingvirtualtemperature,1.20
SWEATindex,91.81
Kindex,0.90
Crosstotalsindex,22.10
Verticaltotalsindex,25.50
Totalstotalsindex,47.60
ConvectiveAvailablePotentialEnergy,0.12
CAPEusingvirtualtemperature,7.80
ConvectiveInhibition,-44.84
CINSusingvirtualtemperature,-37.65
EquilibrumLevel,841.05
EquilibrumLevelusingvirtualtemperature,788.79
LevelofFreeConvection,854.81
LFCTusingvirtualtemperature,865.35
BulkRichardsonNumber,0.01
BulkRichardsonNumberusingCAPV,0.47
Temp[K]oftheLiftedCondensationLevel,283.52
Pres[hPa]oftheLiftedCondensationLevel,942.64
Meanmixedlayerpotentialtemperature,288.36
Meanmixedlayermixingratio,8.45
1000hPato500hPathickness,5515.00
Precipitablewater[mm]forentiresounding,18.58
