Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100428/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.23
Liftedindex,2.68
LIFTcomputedusingvirtualtemperature,2.61
SWEATindex,156.60
Kindex,28.70
Crosstotalsindex,19.30
Verticaltotalsindex,22.90
Totalstotalsindex,42.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,286.27
Pres[hPa]oftheLiftedCondensationLevel,911.35
Meanmixedlayerpotentialtemperature,293.98
Meanmixedlayermixingratio,10.54
1000hPato500hPathickness,5638.00
Precipitablewater[mm]forentiresounding,34.17
