Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130108/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,0.63
Liftedindex,0.48
LIFTcomputedusingvirtualtemperature,-0.07
SWEATindex,189.21
Kindex,2.60
Crosstotalsindex,22.20
Verticaltotalsindex,22.50
Totalstotalsindex,44.70
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.45
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,-9.54
EquilibrumLevelusingvirtualtemperature,485.75
LFCTusingvirtualtemperature,838.66
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.05
Temp[K]oftheLiftedCondensationLevel,288.74
Pres[hPa]oftheLiftedCondensationLevel,902.32
Meanmixedlayerpotentialtemperature,297.35
Meanmixedlayermixingratio,12.51
1000hPato500hPathickness,5740.00
Precipitablewater[mm]forentiresounding,27.94
