Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120910/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,8.97
Liftedindex,7.99
LIFTcomputedusingvirtualtemperature,7.77
SWEATindex,89.40
Kindex,-12.40
Crosstotalsindex,17.40
Verticaltotalsindex,18.90
Totalstotalsindex,36.30
ConvectiveAvailablePotentialEnergy,4.11
CAPEusingvirtualtemperature,5.81
ConvectiveInhibition,-47.17
CINSusingvirtualtemperature,-31.44
EquilibrumLevel,793.60
EquilibrumLevelusingvirtualtemperature,792.66
LevelofFreeConvection,834.72
LFCTusingvirtualtemperature,843.87
BulkRichardsonNumber,0.16
BulkRichardsonNumberusingCAPV,0.23
Temp[K]oftheLiftedCondensationLevel,281.68
Pres[hPa]oftheLiftedCondensationLevel,899.68
Meanmixedlayerpotentialtemperature,290.33
Meanmixedlayermixingratio,7.83
1000hPato500hPathickness,5588.00
Precipitablewater[mm]forentiresounding,16.28
