Stationidentifier,YBBN
Stationnumber,94578
Observationtime,130814/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.52
Liftedindex,5.79
LIFTcomputedusingvirtualtemperature,5.64
SWEATindex,210.02
Kindex,26.30
Crosstotalsindex,19.00
Verticaltotalsindex,21.30
Totalstotalsindex,40.30
ConvectiveAvailablePotentialEnergy,27.04
CAPEusingvirtualtemperature,39.62
ConvectiveInhibition,-108.74
CINSusingvirtualtemperature,-99.04
EquilibrumLevel,675.60
EquilibrumLevelusingvirtualtemperature,664.42
LevelofFreeConvection,750.42
LFCTusingvirtualtemperature,754.25
BulkRichardsonNumber,0.35
BulkRichardsonNumberusingCAPV,0.51
Temp[K]oftheLiftedCondensationLevel,287.02
Pres[hPa]oftheLiftedCondensationLevel,944.15
Meanmixedlayerpotentialtemperature,291.78
Meanmixedlayermixingratio,10.66
1000hPato500hPathickness,5618.00
Precipitablewater[mm]forentiresounding,28.08
