Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120605/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,10.03
Liftedindex,8.66
LIFTcomputedusingvirtualtemperature,8.57
SWEATindex,137.00
Kindex,-22.40
Crosstotalsindex,17.40
Verticaltotalsindex,21.50
Totalstotalsindex,38.90
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,273.03
Pres[hPa]oftheLiftedCondensationLevel,840.69
Meanmixedlayerpotentialtemperature,286.91
Meanmixedlayermixingratio,4.54
1000hPato500hPathickness,5483.00
Precipitablewater[mm]forentiresounding,8.67
