Stationidentifier,YBBN
Stationnumber,94578
Observationtime,121003/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,6.54
Liftedindex,6.53
LIFTcomputedusingvirtualtemperature,6.33
SWEATindex,127.21
Kindex,-18.00
Crosstotalsindex,20.20
Verticaltotalsindex,20.90
Totalstotalsindex,41.10
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.37
Pres[hPa]oftheLiftedCondensationLevel,885.22
Meanmixedlayerpotentialtemperature,290.32
Meanmixedlayermixingratio,7.27
1000hPato500hPathickness,5584.00
Precipitablewater[mm]forentiresounding,16.32
