Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150413/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,7.03
Liftedindex,5.49
LIFTcomputedusingvirtualtemperature,5.24
SWEATindex,140.38
Kindex,-0.50
Crosstotalsindex,16.90
Verticaltotalsindex,20.30
Totalstotalsindex,37.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,284.48
Pres[hPa]oftheLiftedCondensationLevel,885.64
Meanmixedlayerpotentialtemperature,294.53
Meanmixedlayermixingratio,9.61
1000hPato500hPathickness,5631.00
Precipitablewater[mm]forentiresounding,27.76
