Stationidentifier,YBBN
Stationnumber,94578
Observationtime,161204/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,-0.11
Liftedindex,-1.37
LIFTcomputedusingvirtualtemperature,-1.62
SWEATindex,165.40
Kindex,26.30
Crosstotalsindex,18.10
Verticaltotalsindex,31.10
Totalstotalsindex,49.20
ConvectiveAvailablePotentialEnergy,102.81
CAPEusingvirtualtemperature,148.10
ConvectiveInhibition,-515.84
CINSusingvirtualtemperature,-434.46
EquilibrumLevel,254.45
EquilibrumLevelusingvirtualtemperature,251.58
LevelofFreeConvection,597.91
LFCTusingvirtualtemperature,628.81
BulkRichardsonNumber,2.29
BulkRichardsonNumberusingCAPV,3.30
Temp[K]oftheLiftedCondensationLevel,290.01
Pres[hPa]oftheLiftedCondensationLevel,917.10
Meanmixedlayerpotentialtemperature,297.29
Meanmixedlayermixingratio,13.43
1000hPato500hPathickness,5743.00
Precipitablewater[mm]forentiresounding,35.71
