Stationidentifier,YBBN
Stationnumber,94578
Observationtime,120606/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.71
Liftedindex,10.01
LIFTcomputedusingvirtualtemperature,9.96
SWEATindex,293.71
Kindex,16.60
Crosstotalsindex,21.80
Verticaltotalsindex,23.50
Totalstotalsindex,45.30
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,275.69
Pres[hPa]oftheLiftedCondensationLevel,872.54
Meanmixedlayerpotentialtemperature,286.66
Meanmixedlayermixingratio,5.31
1000hPato500hPathickness,5535.00
Precipitablewater[mm]forentiresounding,18.06
