Stationidentifier,YBBN
Stationnumber,94578
Observationtime,140828/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,4.52
Liftedindex,3.53
LIFTcomputedusingvirtualtemperature,3.39
SWEATindex,177.80
Kindex,23.10
Crosstotalsindex,21.50
Verticaltotalsindex,23.70
Totalstotalsindex,45.20
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,281.68
Pres[hPa]oftheLiftedCondensationLevel,898.94
Meanmixedlayerpotentialtemperature,290.40
Meanmixedlayermixingratio,7.83
1000hPato500hPathickness,5553.00
Precipitablewater[mm]forentiresounding,24.92
