Stationidentifier,YBBN
Stationnumber,94578
Observationtime,160803/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,9.89
Liftedindex,9.95
LIFTcomputedusingvirtualtemperature,9.79
SWEATindex,88.99
Kindex,17.80
Crosstotalsindex,12.70
Verticaltotalsindex,22.70
Totalstotalsindex,35.40
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,279.87
Pres[hPa]oftheLiftedCondensationLevel,906.27
Meanmixedlayerpotentialtemperature,287.87
Meanmixedlayermixingratio,6.85
1000hPato500hPathickness,5549.00
Precipitablewater[mm]forentiresounding,16.88
