Stationidentifier,YBBN
Stationnumber,94578
Observationtime,100113/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,12.26
Liftedindex,3.43
LIFTcomputedusingvirtualtemperature,2.92
SWEATindex,10.98
Kindex,-0.50
Crosstotalsindex,2.70
Verticaltotalsindex,24.70
Totalstotalsindex,27.40
ConvectiveAvailablePotentialEnergy,0.43
CAPEusingvirtualtemperature,1.32
ConvectiveInhibition,-975.32
CINSusingvirtualtemperature,-787.90
EquilibrumLevel,336.63
EquilibrumLevelusingvirtualtemperature,336.27
LevelofFreeConvection,343.69
LFCTusingvirtualtemperature,349.01
BulkRichardsonNumber,0.04
BulkRichardsonNumberusingCAPV,0.11
Temp[K]oftheLiftedCondensationLevel,287.69
Pres[hPa]oftheLiftedCondensationLevel,889.04
Meanmixedlayerpotentialtemperature,297.54
Meanmixedlayermixingratio,11.86
1000hPato500hPathickness,5749.00
Precipitablewater[mm]forentiresounding,22.77
