Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150829/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,1.75
Liftedindex,5.47
LIFTcomputedusingvirtualtemperature,5.53
SWEATindex,165.38
Kindex,0.20
Crosstotalsindex,23.00
Verticaltotalsindex,25.50
Totalstotalsindex,48.50
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,280.44
Pres[hPa]oftheLiftedCondensationLevel,888.43
Meanmixedlayerpotentialtemperature,290.10
Meanmixedlayermixingratio,7.29
1000hPato500hPathickness,5575.00
Precipitablewater[mm]forentiresounding,24.79
