Stationidentifier,YBBN
Stationnumber,94578
Observationtime,131103/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
Showalterindex,3.16
Liftedindex,1.62
LIFTcomputedusingvirtualtemperature,1.36
SWEATindex,85.60
Kindex,28.00
Crosstotalsindex,16.30
Verticaltotalsindex,29.30
Totalstotalsindex,45.60
ConvectiveAvailablePotentialEnergy,0.00
CAPEusingvirtualtemperature,0.00
ConvectiveInhibition,0.00
CINSusingvirtualtemperature,0.00
BulkRichardsonNumber,0.00
BulkRichardsonNumberusingCAPV,0.00
Temp[K]oftheLiftedCondensationLevel,283.52
Pres[hPa]oftheLiftedCondensationLevel,864.25
Meanmixedlayerpotentialtemperature,295.60
Meanmixedlayermixingratio,9.24
1000hPato500hPathickness,5664.00
Precipitablewater[mm]forentiresounding,23.93
